date,close,volume,open,high,low
4/27/2018,226.33,10005030,229.5,230.3,224.62
4/26/2018,225.22,9298213,223.2,225.55,220.53
4/25/2018,216.66,14623440,220,221.575,210.3
4/24/2018,221.2,10325830,224.92,228.8,218.56
4/23/2018,223.88,10313610,229.43,231.5,222.83
4/20/2018,228.71,9589917,228.69,232.1,227.45
4/19/2018,229.04,11763020,231.745,233.1,226.8
4/18/2018,236.37,9759053,235.5,239.25,232.77
4/17/2018,237.54,11148810,233.6,238.4,231.35
4/16/2018,231.49,8744735,231.772,232.84,227.68
4/13/2018,231.5,12557680,237.17,237.51,229.55
4/12/2018,234.6,14779600,230,235.32,228.2149
4/11/2018,226.24,11476820,227.31,228.976,224.921
4/10/2018,227.91,19057190,224.72,229,222.41
4/9/2018,215.41,12435730,216.8,221.97,214.6
4/6/2018,214.25,16554640,217.23,221.6,213.0735
4/5/2018,221.38,17402790,228.6,229.13,218.49
4/4/2018,226.24,19692540,215.01,226.6606,214
4/3/2018,225.35,16641470,227.8,230.35,221.35
4/2/2018,221.05,22947350,228.74,234.65,217.5
3/29/2018,231.59,22809960,224.105,235.5,220.7002
3/28/2018,221.35,23603850,224.13,229.39,217
3/27/2018,225.52,35119940,247.75,250,219.845
3/26/2018,244.48,15254960,238,244.53,235.9
3/23/2018,232.97,18371070,242.4,242.67,232.52
3/22/2018,241.85,13714630,246,247.88,240.341
3/21/2018,248.56,10947040,249.32,252,247.33
3/20/2018,249.58,13825530,241.12,251.15,241.12
3/19/2018,241,17704920,248.18,249.35,237
3/16/2018,250.48,9972710,250,251.25,248.48
3/15/2018,249.34,10026320,249.29,252.62,247.64
3/14/2018,248.74,12610730,249.45,250.55,246.22
3/13/2018,247.71,15453890,251.49,254.5,246.04
3/12/2018,249.76,15093790,247,253,246.6723
3/9/2018,245.33,12620670,243.1,245.85,242.4501
3/8/2018,241.18,10342980,242.95,242.95,239.3907
3/7/2018,241.84,14517220,238,243.95,237.95
3/6/2018,242.16,15633300,239.1,242.94,237.36
3/5/2018,235.65,15489020,234.51,237.25,229.521
3/2/2018,236.54,22808880,227.86,236.8,221.85
3/1/2018,232.21,25981010,241.91,244.09,228.1248
2/28/2018,242,13018510,246.5,248.1,241.53
2/27/2018,246.06,11359680,245.5,248.91,245.13
2/26/2018,246.58,11677750,247.8,247.98,244.06
2/23/2018,245.93,10345260,244.57,245.93,242.5201
2/22/2018,242.15,13333990,242.73,245.63,239.5
2/21/2018,241.51,21106470,251.69,251.9675,241.36
2/20/2018,249.08,17117670,244.75,251.87,244.6
2/16/2018,243.84,15926040,245.4,250,243.47
2/15/2018,246.5,17428110,244.785,248.37,241.52
2/14/2018,241.42,18567440,231,242.5925,230.55
2/13/2018,232.63,15615160,226.56,234.5,225.25
2/12/2018,228.03,27253860,235.355,235.48,225.0305
2/9/2018,232.08,41816880,238.25,238.89,217.52
2/8/2018,217.52,27093560,233.88,235.22,217.51
2/7/2018,228.8,20029760,229.58,234.97,226.7
2/6/2018,225.58,27645680,204.4,225.7,204
2/5/2018,213.7,28976420,227,233.23,205
2/2/2018,233.52,17890080,237,237.97,231.17
2/1/2018,240.5,12890850,238.52,246.9,238.06
1/31/2018,245.8,11907100,245.77,249.27,244.45
1/30/2018,242.72,14227640,241.11,246.42,238.41
1/29/2018,246.85,11360710,242.74,248.11,240.61
1/26/2018,243.33,12874330,238.12,243.34,237.6
1/25/2018,236.35,10219440,238,239.75,235.75
1/24/2018,235.8,14497040,239.04,240.4936,233.55
1/23/2018,238.91,11796460,235.85,239.83,235.101
1/22/2018,233.69,13734090,230.43,233.76,228.1
1/19/2018,230.11,14741830,228.09,231.09,227
1/18/2018,224.44,10184270,223.94,226.64,222.68
1/17/2018,224.72,13429320,220.7,225.12,216.9
1/16/2018,220.11,17249950,224.05,227.51,216.69
1/12/2018,222.98,8984239,223.6,224.99,221.34
1/11/2018,224.08,9949932,225,226.27,223.21
1/10/2018,223.68,14467610,218.2,223.82,216
1/9/2018,221.94,12406250,222.22,223.82,218.64
1/8/2018,222,21763590,220.4,225,218.58
1/5/2018,215.4,14427000,214.19,216.91,211.08
1/4/2018,213.59,14551390,215.76,218.05,212.69
1/3/2018,212.47,22749780,204.1,213.7,203.75
1/2/2018,199.35,8715156,195.78,199.5,194.5
12/29/2017,193.5,6977102,198.46,198.46,193.5
12/28/2017,197.4,5997964,198.13,199.38,197.1514
12/27/2017,197.17,8220869,196.9,199.97,196.31
12/26/2017,197.44,8859009,193.03,197.75,191.82
12/22/2017,195.27,11645140,194.4,195.65,191.25
12/21/2017,195.89,7510200,196.94,197.95,195.55
12/20/2017,196.8,7212910,197.7,198.07,194.55
12/19/2017,196.11,9282951,197.52,197.73,194.96
12/18/2017,197.9,11889570,193.2,198.02,192
12/15/2017,191.56,16718060,188.251,192.38,185.62
12/14/2017,186.47,10922590,185.92,189.34,184.6
12/13/2017,186.18,13823140,192.5,192.55,185.88
12/12/2017,190.84,11339760,192.9,193.84,189.89
12/11/2017,194.66,9268667,192.06,194.78,191.42
12/8/2017,191.49,11531930,194.01,194.78,191.15
12/7/2017,191.99,13393890,191.96,193.6,190.12
12/6/2017,189.26,11595980,185.7,190.14,184.84
12/5/2017,187.74,24512180,182.4,192.7,180.58
12/4/2017,186.66,30960100,200.05,200.3,184.5
12/1/2017,197.68,20251350,199.31,200.13,192.47
11/30/2017,200.71,20567660,199.2,202.68,196.65
11/29/2017,196.42,34867570,210.01,210.1226,191.23
11/28/2017,210.71,12795290,214.35,214.73,208.24
11/27/2017,214.14,10557730,217.31,217.36,214.01
11/24/2017,216.96,4518800,215.59,217,214.6
11/22/2017,214.93,8909461,217,217,213.61
11/21/2017,216.05,9955331,215.69,216.52,214.4
11/20/2017,214.08,9872219,211.99,214.57,210.5
11/17/2017,211.36,12863510,213.92,215.35,210.75
11/16/2017,211.61,10985320,212.98,214.2,211.25
11/15/2017,209.98,12513030,211.95,212,207.8
11/14/2017,214.18,13197460,213,214.8,211.23
11/13/2017,212.63,14527110,216.14,217.17,212.01
11/10/2017,216.14,31295620,213.08,218.67,211.63
11/9/2017,205.32,23767030,205.27,206.33,200.37
11/8/2017,209.16,13032190,211.85,212,207.2401
11/7/2017,212.03,10668710,210.55,212.9,210.0556
11/6/2017,209.63,9729891,207.2,209.98,206.7
11/3/2017,208.69,8811607,207.2,208.69,205.341
11/2/2017,205.94,8532476,206,207.81,203.65
11/1/2017,207.2,12465010,209.35,209.97,204.6
10/31/2017,206.81,10257660,205.13,207.89,204.9
10/30/2017,203.84,12582410,201.86,206.0899,201.22
10/27/2017,201.86,14283730,197.8,201.87,196.75
10/26/2017,195.69,8012093,194.78,196.16,193.81
10/25/2017,193.66,20678470,197.08,199.22,191.17
10/24/2017,198.68,10094750,196.99,198.75,195.94
10/23/2017,196.62,10690870,197.78,198.85,195.8
10/20/2017,196.9,11255010,198.49,199.59,196.54
10/19/2017,197.8,14176590,194.44,198,192.4501
10/18/2017,197.58,14158160,198.11,198.14,193.32
10/17/2017,197.75,11629330,197.09,198.9,196.35
10/16/2017,197.93,14352480,195.8,198.048,193.24
10/13/2017,194.59,15683350,193.55,195,191.65
10/12/2017,191.03,13124490,191.08,193.09,189.9301
10/11/2017,190.94,13207550,189.6,191,187.74
10/10/2017,188.93,24317840,191.43,192.95,187.26
10/9/2017,185.39,14024560,182.79,186.73,182.03
10/6/2017,181.3,7950731,179.65,181.84,179
10/5/2017,180.77,10910830,181.86,182,179.56
10/4/2017,180.87,10680750,179.62,181.77,178.14
10/3/2017,179.37,9731701,179.25,180.58,177.58
10/2/2017,179,12567010,180.8,181.98,177
9/29/2017,178.77,15447160,179.08,179.73,177.25
9/28/2017,175.68,10862440,176.02,176.18,173.76
9/27/2017,175.73,17756190,175.62,176.27,172.75
9/26/2017,171.96,27800980,176.45,178.68,170.35
9/25/2017,171,21820010,177.75,177.8,170.16
9/22/2017,179,12260000,180.3,182.31,178.6
9/21/2017,180.76,26862990,181.64,182.7,177.61
9/20/2017,185.84,17255630,187.5,189.42,184.21
9/19/2017,187.35,21789550,185.51,189.85,184.615
9/18/2017,187.55,41889190,185.14,191.2,184.86
9/15/2017,180.11,33954050,172.86,180.11,172.65
9/14/2017,169.4,12790330,168.79,172.56,167.8
9/13/2017,170.37,14503790,168.59,171.54,167.28
9/12/2017,169.61,10263540,170,170,166.97
9/11/2017,169,14162410,165.54,169.4325,165.32
9/8/2017,163.69,12415100,166.11,166.71,162.71
9/7/2017,166.58,8811187,166.49,167.89,164.95
9/6/2017,165.81,9896134,167.24,167.8,164.4
9/5/2017,165.91,17393030,168.38,168.5843,163.5625
9/1/2017,170.46,11129330,169.95,171.9,169.6
8/31/2017,169.44,15296280,166.5,169.6,166.2
8/30/2017,165.68,9566539,165.5,166.13,164.27
8/29/2017,164.7,8074260,162.59,165.58,162.261
8/28/2017,164.97,9632132,164.58,165.1,162.33
8/25/2017,163.81,8909839,166.17,166.58,163.55
8/24/2017,165.19,11721550,167.1,167.28,164.12
8/23/2017,165.8,14461390,161.2,166.25,160.85
8/22/2017,162.55,11230960,160.49,162.79,159.71
8/21/2017,159.15,15562680,162.49,162.95,157.37
8/18/2017,161.5,15005450,163.67,164.36,159.64
8/17/2017,161.47,13040050,164.81,165.5,161.38
8/16/2017,165.15,14877350,167.59,168.54,163.84
8/15/2017,166.98,19078830,168.61,169.67,165.59
8/14/2017,168.4,31882960,159.67,168.55,159.2
8/11/2017,155.96,37380870,157.14,159,152.91
8/10/2017,164.74,31552260,172.16,172.66,164.33
8/9/2017,172.11,13182060,168.43,172.21,167.67
8/8/2017,170.3,18793550,173.89,174.56,168.71
8/7/2017,172.35,17856530,168.39,172.37,168
8/4/2017,167.21,14705460,167.4,170.07,166.48
8/3/2017,166.48,10994270,164.37,166.63,163.68
8/2/2017,164.39,11640910,165.75,165.91,161.27
8/1/2017,164.49,10727960,162.125,164.56,161
7/31/2017,162.51,13951690,164.94,166.4,160.62
7/28/2017,164.39,12820470,160.29,165.38,159.28
7/27/2017,161.74,19071720,168.27,168.74,157.56
7/26/2017,167.26,15892920,167.68,169.927,165.85
7/25/2017,165.35,12329290,165.22,165.93,163.581
7/24/2017,166.15,16207590,168.39,168.78,165.72
7/21/2017,168.1,15955320,166.67,169.3,166.09
7/20/2017,167.5,17404150,165.93,167.51,163.9121
7/19/2017,165.1,17110540,166.33,167.4,164.61
7/18/2017,165.96,19386870,161.78,166.55,161.3
7/17/2017,164.25,23138510,166.33,167.5,161.75
7/14/2017,164.95,23507460,161.29,165.01,161.01
7/13/2017,160.63,34184510,163,166.3,158.75
7/12/2017,162.51,28481300,158.3,163,156.56
7/11/2017,155.88,18916660,153.85,156.19,152.15
7/10/2017,153.7,23880090,149.74,154,148.6842
7/7/2017,146.76,16279330,145.78,147.5,144.85
7/6/2017,143.48,18621640,141.87,145.3799,139.76
7/5/2017,143.05,20474440,141.9,144.22,141.13
7/3/2017,139.33,17726820,145.05,145.6537,138.58
6/30/2017,144.56,18234420,147.38,147.93,143.5
6/29/2017,146.68,26519760,150.6,150.72,144.08
6/28/2017,151.75,24828980,149.32,151.94,145.75
6/27/2017,146.58,24948080,151.44,151.79,146.35
6/26/2017,152.15,26577210,155.16,156.6,148.33
6/23/2017,153.83,27171310,158.68,159.32,153.22
6/22/2017,158.37,11708810,159.8,160.34,157.4
6/21/2017,159.47,17004300,158.21,159.62,155.7
6/20/2017,157.09,27348820,159.03,161.74,156.92
6/19/2017,157.32,19333250,153.41,157.53,153.26
6/16/2017,151.62,23019850,152.76,154.7,150.24
6/15/2017,152.37,23993820,146.96,153.6,146.5
6/14/2017,151.72,29514910,151.52,154.06,148.5
6/13/2017,151.4,41739130,154.4,154.77,145.65
6/12/2017,149.97,42268800,145.88,151.7,142.11
6/9/2017,149.6,92203290,164.74,168.5,142.75
6/8/2017,159.94,28761130,153.46,160,151.79
6/7/2017,149.12,15165090,148.33,149.88,147.7
6/6/2017,147.34,18932650,147.82,149.69,146.8
6/5/2017,148.01,20399520,142.98,148.53,142.51
6/2/2017,143.64,12173870,144.24,145.3,143.4
6/1/2017,144.36,12509070,144.99,145.03,142.52
5/31/2017,144.35,22094180,146.69,147,142.05
5/30/2017,144.87,24689640,143.7,146.2911,143.05
5/26/2017,141.84,19449620,137.93,145.28,137.11
5/25/2017,138.26,15184120,140,140.03,136.44
5/24/2017,138.57,20415470,140.96,141.07,138.08
5/23/2017,137.03,17013190,139.7,139.79,135.71
5/22/2017,138.9,20883530,137.77,139.48,137.33
5/19/2017,136,25292670,137.025,138.22,135.22
5/18/2017,133.07,28831610,129.5,133.43,127.05
5/17/2017,127.72,31705980,134.1,134.86,127.55
5/16/2017,136.81,27972220,136.38,137.44,133.3635
5/15/2017,134.31,27089540,129.56,134.41,129.38
5/12/2017,127.89,24042750,126.63,129.6,125.78
5/11/2017,126.5,48380250,120.05,130.43,119.91
5/10/2017,121.29,53131470,114.29,121.82,114.02
5/9/2017,102.94,18674700,103,104.93,102.66
5/8/2017,102.77,9112749,104.34,104.4,102.31
5/5/2017,103.86,5695509,103.38,104.15,102.75
5/4/2017,103.85,5239247,104.5,104.95,103.53
5/3/2017,104.25,8401113,103.2,104.64,102.6
5/2/2017,103.48,15614100,105.55,105.5955,102.56
5/1/2017,106.64,7670010,104.74,106.85,104.45
4/28/2017,104.3,8685805,105.36,105.64,104.07
4/27/2017,105.64,7984296,104.32,105.98,103.59
4/26/2017,104.02,8164377,105.29,105.39,103.94
4/25/2017,104.74,9702363,103.54,105.33,102.67
4/24/2017,102.95,9286851,102.96,103.48,102.11
4/21/2017,101.68,8539455,100.84,101.79,100.36
4/20/2017,101.26,10093720,100.27,101.4464,99.41
4/19/2017,99.68,9515806,100,100.98,99.41
4/18/2017,99.29,9240700,98.65,99.54,97.6
4/17/2017,99.23,12414430,96.01,99.24,95.8
4/13/2017,95.49,12655650,96.33,97.21,95.49
4/12/2017,97.31,10340860,98.12,98.7,97.1
4/11/2017,98.12,15432390,96.55,98.8999,96.35
4/10/2017,97.77,18878910,100.36,100.63,97.6
4/7/2017,100.33,10630300,101.02,101.73,99.72
4/6/2017,100.76,15861090,100.24,101.25,98.41
4/5/2017,100.03,18651000,100.015,102.37,99.5
4/4/2017,100.78,31683750,103.4,104.42,100.34
4/3/2017,108.38,11124270,108.95,109.65,107.42
3/31/2017,108.93,11012590,109.01,109.89,108.4021
3/30/2017,109.4,13105290,107.63,110,107.4
3/29/2017,107.34,8740474,107.99,108.49,107.25
3/28/2017,107.69,10806930,108.3,108.89,107.27
3/27/2017,108.25,12654770,105.58,108.405,103.575
3/24/2017,107.47,10977180,108.97,109.29,106.42
3/23/2017,107.09,13315540,107.75,108.5572,106.7
3/22/2017,108.07,15377930,105.46,108.26,105.3
3/21/2017,105.91,22808640,108.75,109.96,105.585
3/20/2017,109.45,18673970,106.78,109.61,106.13
3/17/2017,106.07,27946550,104.52,106.12,103.81
3/16/2017,103.81,12986500,102.98,103.83,102.41
3/15/2017,102.55,15351940,102.25,102.99,100.32
3/14/2017,101.78,12998010,102.37,102.75,100.47
3/13/2017,101.85,19311040,99.54,102.25,99.51
3/10/2017,99.12,12480320,99.61,100.09,98.38
3/9/2017,98.54,11939160,97.91,99.45,97.4
3/8/2017,98.56,15525000,100.7,101.3,98.47
3/7/2017,98.74,15069350,97.67,99.53,97.15
3/6/2017,97.67,22077110,96.96,98.1,95.17
3/3/2017,98.43,21624410,98.57,98.77,96.22
3/2/2017,99,18829870,102.27,102.84,98.89
3/1/2017,102.79,12607110,103.79,104.37,101.11
2/28/2017,101.48,15620970,104.8,105.2,100.775
2/27/2017,104.41,17874210,102.2,105.02,101.56
2/24/2017,101.46,25720120,97.07,102,95.7
2/23/2017,100.49,39555170,105.5,106.39,99.68
2/22/2017,110.76,10659750,111.42,111.8,109.99
2/21/2017,111.07,13786420,108.23,111.23,108.22
2/17/2017,107.23,14074810,106.7,107.41,104.79
2/16/2017,107.25,16153580,109.39,109.44,105.66
2/15/2017,109,9312927,108.9,109.8,107.76
2/14/2017,108.78,21256460,107.99,110.15,106.29
2/13/2017,108.38,29455490,113.39,113.98,108.2
2/10/2017,113.62,41248940,119.93,120.7,112.6
2/9/2017,116.38,19951340,118.86,119.06,115.6
2/8/2017,118.61,11223660,118.4,119.31,116.38
2/7/2017,119.13,18630700,118.7,120.92,117.9
2/6/2017,117.31,12650210,114,117.3261,114
2/3/2017,114.38,9312747,115.45,115.9,113.9
2/2/2017,115.39,12066680,113.3,115.74,112.06
2/1/2017,113.95,14711400,110.58,114.12,109.86
1/31/2017,109.18,9051165,108.95,110.05,108.2
1/30/2017,110.02,12391600,110.92,111.01,107.9106
1/27/2017,111.77,11781810,109.93,111.89,108.85
1/26/2017,109.65,11459510,107.9,109.95,106.7
1/25/2017,107.79,13074460,109.05,109.3,106.3346
1/24/2017,107.33,10666670,105.5,107.58,104.9
1/23/2017,105.09,9154650,103.8,105.9,103.7
1/20/2017,104.01,12267130,106.08,106.8,103.12
1/19/2017,105.16,16106060,103.07,106.46,102.98
1/18/2017,102.95,16335480,100.24,103.23,99.11
1/17/2017,101.11,14508510,103,103.2,100.57
1/13/2017,103.43,11437580,103.6,105,103.06
1/12/2017,103.44,15626860,104.23,104.7,101.62
1/11/2017,105.16,13128250,106,106.2,104.15
1/10/2017,106.47,21987360,107.81,109.19,105.63
1/9/2017,107.28,22880420,103.5,108,103.5
1/6/2017,103.1,20561990,102.85,104.25,101.2
1/5/2017,101.74,24587160,104.53,105.82,101.05
1/4/2017,104.39,29937860,103.4,105.5,101.53
1/3/2017,102.01,37508820,104.4,106.37,99.38
12/30/2016,106.74,30280640,111.35,111.92,106.3
12/29/2016,111.43,54139730,104.9,111.49,102.8
12/28/2016,109.25,57125760,119.6,119.93,108.69
12/27/2016,117.32,29735840,112.06,117.36,111.22
12/23/2016,109.78,16181290,106.38,109.835,106.27
12/22/2016,107.11,17954820,106.82,108.87,106.53
12/21/2016,105.83,14391730,105.64,105.95,103.71
12/20/2016,105.17,21173160,104.58,106.13,104.12
12/19/2016,101.63,18606620,99.7,102.4499,99
12/16/2016,100.41,27214750,99.83,100.7,97.726
12/15/2016,98.71,18655670,96.9,99.94,96.6
12/14/2016,96.45,24578270,92.54,97.11,91.57
12/13/2016,91.17,9653647,90.09,92.29,90.05
12/12/2016,89.59,15020190,89.85,89.95,87.54
12/9/2016,91.82,9554996,94.2,94.27,90.71
12/8/2016,93.48,9533009,95.19,96.62,93.0531
12/7/2016,95.07,12008320,92.84,95.3,92.1
12/6/2016,93.39,12457400,92.21,93.73,91.57
12/5/2016,91.88,15041620,89.99,92.61,89
12/2/2016,88.45,11945200,86.25,88.8,85.12
12/1/2016,87.64,25873850,92.1,92.17,84.77
11/30/2016,92.2,10999960,93.6,94.16,92.1
11/29/2016,93.25,11104490,94,94.44,92.53
11/28/2016,94.11,6961269,93.87,94.74,93.6
11/25/2016,94.16,4889078,94.42,95.1,93.41
11/23/2016,93.97,11074870,93.72,95.2499,92.77
11/22/2016,93.65,8249939,93.3,93.7396,92.38
11/21/2016,92.98,10904560,94.09,94.35,92.4
11/18/2016,93.36,14386820,92.39,94.33,91.8
11/17/2016,92.39,20810700,92.31,94.7923,90.65
11/16/2016,91.63,24684400,87.34,92.555,86.3452
11/15/2016,86.19,15595900,84.29,87.45,83.93
11/14/2016,83.64,33707000,88.09,88.19,83.62
11/11/2016,87.97,54362450,79.51,88.77,78.5
11/10/2016,67.77,20687310,71.49,71.5,66.76
11/9/2016,69.96,11403280,69.23,70.9,68.72
